YMD, startHMS, startSSM(s), stopSSM(s), idnum, dispersionConstant, burstOrSurvey, electricOrMagnetic, altitude(km), radius(RJ), mshell, mlat(deg), lat(deg), jovigraphic_latitude(deg), centrifugal_latitude(deg), mlt(hours), lt(hours), io_phase(deg), longitude(deg), footlatClose(deg), footlonClose(deg), footlatFar(deg), footlonFar(deg),plottedFootlat,plottedFootlon
20220523,31629.28,11789.28,11792.74,128,794.658,Survey,Magnetic,86970,2.1694,7.44,-54.35,-58.11,-59.63,-57.07,5.646,6.59,246.8,120.5,-70.021,112.092,50.708,154.69,50.708,154.69
20220523,31728.03,11848.03,11853.22,129,509.315,Survey,Magnetic,88740,2.1936,7.716,-54.77,-58.7,-60.19,-57.56,5.616,6.57,247.3,121.4,-70.608,112.739,50.906,155.345,50.906,155.345
20220523,31728.9,11848.9,11853.22,918,572.384,Burst,Electric,88740,2.1936,7.716,-54.77,-58.7,-60.19,-57.56,5.616,6.57,247.3,121.4,-70.608,112.739,50.906,155.345,50.906,155.345
20220523,31728.9,11848.9,11853.22,918,576.118,Burst,Magnetic,88740,2.1936,7.716,-54.77,-58.7,-60.19,-57.56,5.616,6.57,247.3,121.4,-70.608,112.739,50.906,155.345,50.906,155.345
20220523,31734.94,11854.94,11860.99,130,325.197,Survey,Magnetic,88740,2.1936,7.716,-54.77,-58.7,-60.19,-57.56,5.616,6.57,247.3,121.4,-70.608,112.739,50.906,155.345,50.906,155.345
20220523,31827.65,11907.65,11911.97,131,569.246,Survey,Magnetic,88740,2.1936,7.716,-54.77,-58.7,-60.19,-57.56,5.616,6.57,247.3,121.4,-70.608,112.739,50.906,155.345,50.906,155.345
20220523,31843.2,11923.2,11929.25,132,560.652,Survey,Magnetic,90510,2.2178,8.008,-55.18,-59.27,-60.73,-58.04,5.586,6.55,247.7,122.3,-71.173,113.386,51.105,155.992,51.105,155.992
20220523,31901.34,11941.34,11944.8,123,472.267,Survey,Magnetic,90510,2.2178,8.008,-55.18,-59.27,-60.73,-58.04,5.586,6.55,247.7,122.3,-71.173,113.386,51.105,155.992,51.105,155.992
20220523,31949.73,11989.73,11993.18,124,583.37,Survey,Magnetic,92280,2.242,8.316,-55.58,-59.83,-61.26,-58.5,5.556,6.53,248.1,123.2,-71.717,114.032,51.302,156.628,51.302,156.628
20220817,114204,42124,42124,1104,25.311,Burst,Electric,275900,4.8539,6.076,26.72,17.5,17.94,23.6,18.63,18.76,347.7,221.4,56.679,197.18,-75.21,236.343,-75.21,236.343
20220817,114204,42124,42124,1104,34.981,Burst,Magnetic,275900,4.8539,6.076,26.72,17.5,17.94,23.6,18.63,18.76,347.7,221.4,56.679,197.18,-75.21,236.343,-75.21,236.343
20220817,114551,42351,42351,1106,31.472,Burst,Magnetic,270400,4.7755,5.991,27.01,17.99,18.45,23.98,18.61,18.76,348.3,223.9,57.103,199.004,-74.855,239.555,-74.855,239.555
20220817,114551,42351,42351,1106,32.139,Burst,Electric,270400,4.7755,5.991,27.01,17.99,18.45,23.98,18.61,18.76,348.3,223.9,57.103,199.004,-74.855,239.555,-74.855,239.555
20220929,133233,48753,48754,1100,564.12,Burst,Electric,323000,5.5147,5.817,13.74,12.94,13.23,14.11,18.4,18.56,112.2,280.7,67.595,249.658,-68.335,299.313,-68.335,299.313
20220929,133233,48753,48756,1100,597.702,Burst,Magnetic,323000,5.5147,5.817,13.74,12.94,13.23,14.11,18.4,18.56,112.2,280.7,67.595,249.658,-68.335,299.313,-68.335,299.313
20220929,133459,48899,48902,1101,520.323,Burst,Electric,320400,5.4777,5.778,13.71,13.13,13.42,14.16,18.4,18.56,112.5,281.9,67.771,251.357,-68.117,300.368,-68.117,300.368
20220929,133459,48899,48903,1101,545.885,Burst,Magnetic,320400,5.4777,5.778,13.71,13.13,13.42,14.16,18.4,18.56,112.5,281.9,67.771,251.357,-68.117,300.368,-68.117,300.368
20220929,133632,48992,48994,1102,424.015,Burst,Magnetic,317700,5.4405,5.738,13.68,13.32,13.62,14.22,18.4,18.56,112.8,283.1,67.937,253.083,-67.9,301.421,-67.9,301.421
20220929,133632,48992,48995,1102,425.196,Burst,Electric,317700,5.4405,5.738,13.68,13.32,13.62,14.22,18.4,18.56,112.8,283.1,67.937,253.083,-67.9,301.421,-67.9,301.421
20220929,133647,49007,49008,1103,402.233,Burst,Electric,317700,5.4405,5.738,13.68,13.32,13.62,14.22,18.4,18.56,112.8,283.1,67.937,253.083,-67.9,301.421,-67.9,301.421
20220929,133647,49007,49010,1103,467.95,Burst,Magnetic,317700,5.4405,5.738,13.68,13.32,13.62,14.22,18.4,18.56,112.8,283.1,67.937,253.083,-67.9,301.421,-67.9,301.421
20231122,81236,29556,29557,1083,457.669,Burst,Electric,355900,5.9779,6.16,8.937,0.99,1.011,5.788,16.38,16.3,4.831,157.4,48.999,162.259,-72.199,135.459,-72.199,135.459
20231122,81236,29556,29558,1083,474.776,Burst,Magnetic,355900,5.9779,6.16,8.937,0.99,1.011,5.788,16.38,16.3,4.831,157.4,48.999,162.259,-72.199,135.459,-72.199,135.459
20231122,81511,29711,29715,1072,535.007,Burst,Magnetic,353300,5.9421,6.135,9.234,1.151,1.176,6.043,16.38,16.3,5.134,158.6,48.988,162.806,-72.367,136.95,-72.367,136.95
20231122,81511,29711,29715,1072,548.464,Burst,Electric,353300,5.9421,6.135,9.234,1.151,1.176,6.043,16.38,16.3,5.134,158.6,48.988,162.806,-72.367,136.95,-72.367,136.95
20231122,82120,30080,30083,1105,574.266,Burst,Magnetic,345600,5.8342,6.062,10.12,1.647,1.683,6.806,16.38,16.29,6.046,162.3,48.985,164.469,-72.848,141.508,-72.848,141.508
20231122,82139,30099,30105,1094,526.024,Burst,Magnetic,344300,5.8161,6.05,10.26,1.731,1.77,6.933,16.38,16.29,6.198,162.9,48.989,164.75,-72.925,142.281,-72.925,142.281
20231122,82252,30172,30176,1107,539.949,Burst,Magnetic,343000,5.798,6.037,10.41,1.816,1.857,7.06,16.38,16.29,6.35,163.6,48.994,165.031,-73.002,143.059,-73.002,143.059
20231122,82316,30196,30198,1108,385.969,Burst,Electric,343000,5.798,6.037,10.41,1.816,1.857,7.06,16.38,16.29,6.35,163.6,48.994,165.031,-73.002,143.059,-73.002,143.059
20231122,82316,30196,30199,1108,430.753,Burst,Magnetic,343000,5.798,6.037,10.41,1.816,1.857,7.06,16.38,16.29,6.35,163.6,48.994,165.031,-73.002,143.059,-73.002,143.059
20231122,82421,30261,30263,1109,505.226,Burst,Magnetic,341700,5.7799,6.025,10.55,1.902,1.944,7.186,16.38,16.29,6.502,164.2,49.001,165.313,-73.078,143.841,-73.078,143.841
20231122,82429,30269,30270,1110,371.054,Burst,Electric,341700,5.7799,6.025,10.55,1.902,1.944,7.186,16.38,16.29,6.502,164.2,49.001,165.313,-73.078,143.841,-73.078,143.841
20231122,82429,30269,30271,1110,439.805,Burst,Magnetic,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82439,30279,30284,1111,538.623,Burst,Magnetic,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82439,30279,30284,1111,597.159,Burst,Electric,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82457,30297,30298,1073,450.85,Burst,Electric,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82457,30297,30299,1073,474.02,Burst,Magnetic,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82511,30311,30315,1074,491.664,Burst,Electric,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82511,30311,30315,1074,537.631,Burst,Magnetic,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82513,30313,30314,1075,432.814,Burst,Magnetic,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82513,30313,30314,1075,461.018,Burst,Electric,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82526,30326,30329,1076,451.184,Burst,Electric,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82526,30326,30329,1076,458.101,Burst,Magnetic,340400,5.7617,6.013,10.7,1.988,2.032,7.313,16.38,16.29,6.655,164.8,49.008,165.596,-73.153,144.627,-73.153,144.627
20231122,82540,30340,30342,1077,472.628,Burst,Magnetic,339100,5.7436,6,10.84,2.074,2.121,7.439,16.38,16.29,6.807,165.4,49.017,165.879,-73.228,145.418,-73.228,145.418
20231122,82540,30340,30341,1077,550.941,Burst,Electric,339100,5.7436,6,10.84,2.074,2.121,7.439,16.38,16.29,6.807,165.4,49.017,165.879,-73.228,145.418,-73.228,145.418
20231122,82653,30413,30416,1078,577.484,Burst,Magnetic,337800,5.7254,5.988,10.98,2.162,2.21,7.565,16.38,16.29,6.959,166,49.028,166.164,-73.302,146.214,-73.302,146.214
20231122,82738,30458,30461,1079,531.746,Burst,Magnetic,336500,5.7072,5.976,11.13,2.249,2.3,7.692,16.38,16.29,7.112,166.6,49.039,166.449,-73.376,147.016,-73.376,147.016
20231122,82854,30534,30537,1080,513.908,Burst,Magnetic,335200,5.6889,5.963,11.27,2.337,2.39,7.818,16.38,16.29,7.265,167.2,49.052,166.735,-73.448,147.822,-73.448,147.822
20231122,82913,30553,30556,1081,509.095,Burst,Magnetic,335200,5.6889,5.963,11.27,2.337,2.39,7.818,16.38,16.29,7.265,167.2,49.052,166.735,-73.448,147.822,-73.448,147.822
20231122,82915,30555,30556,1082,471.008,Burst,Magnetic,335200,5.6889,5.963,11.27,2.337,2.39,7.818,16.38,16.29,7.265,167.2,49.052,166.735,-73.448,147.822,-73.448,147.822
20231122,82937,30577,30579,1084,566.184,Burst,Magnetic,333900,5.6706,5.951,11.41,2.426,2.481,7.944,16.38,16.29,7.417,167.9,49.067,167.023,-73.521,148.635,-73.521,148.635
20231122,83016,30616,30617,1085,466.594,Burst,Electric,333900,5.6706,5.951,11.41,2.426,2.481,7.944,16.38,16.29,7.417,167.9,49.067,167.023,-73.521,148.635,-73.521,148.635
20231122,83016,30616,30620,1085,502.884,Burst,Magnetic,333900,5.6706,5.951,11.41,2.426,2.481,7.944,16.38,16.29,7.417,167.9,49.067,167.023,-73.521,148.635,-73.521,148.635
20231122,83055,30655,30659,1086,484.986,Burst,Magnetic,332600,5.6524,5.938,11.55,2.516,2.573,8.07,16.38,16.29,7.57,168.5,49.082,167.311,-73.592,149.454,-73.592,149.454
20231122,83134,30694,30696,1087,523.256,Burst,Electric,331300,5.634,5.926,11.7,2.605,2.665,8.196,16.38,16.29,7.723,169.1,49.099,167.599,-73.663,150.279,-73.663,150.279
20231122,83134,30694,30697,1087,565.693,Burst,Magnetic,331300,5.634,5.926,11.7,2.605,2.665,8.196,16.38,16.29,7.723,169.1,49.099,167.599,-73.663,150.279,-73.663,150.279
20231122,83136,30696,30698,1088,565.332,Burst,Magnetic,331300,5.634,5.926,11.7,2.605,2.665,8.196,16.38,16.29,7.723,169.1,49.099,167.599,-73.663,150.279,-73.663,150.279
20231122,83142,30702,30706,1089,535.863,Burst,Magnetic,331300,5.634,5.926,11.7,2.605,2.665,8.196,16.38,16.29,7.723,169.1,49.099,167.599,-73.663,150.279,-73.663,150.279
20231122,83243,30763,30767,1090,610.828,Burst,Magnetic,330000,5.6157,5.913,11.84,2.696,2.758,8.322,16.38,16.29,7.875,169.7,49.117,167.889,-73.734,151.11,-73.734,151.11
20231122,83612,30972,30978,1091,532.46,Burst,Magnetic,326100,5.5605,5.875,12.26,2.971,3.04,8.699,16.38,16.28,8.334,171.6,49.18,168.763,-73.942,153.648,-73.942,153.648
20231122,83744,31064,31068,1092,496.35,Burst,Magnetic,323400,5.5236,5.85,12.53,3.158,3.231,8.95,16.38,16.28,8.641,172.8,49.228,169.351,-74.077,155.379,-74.077,155.379
20231122,83805,31085,31092,1093,579.365,Burst,Magnetic,323400,5.5236,5.85,12.53,3.158,3.231,8.95,16.38,16.28,8.641,172.8,49.228,169.351,-74.077,155.379,-74.077,155.379
20231122,83806,31086,31088,1093,626.777,Burst,Electric,323400,5.5236,5.85,12.53,3.158,3.231,8.95,16.38,16.28,8.641,172.8,49.228,169.351,-74.077,155.379,-74.077,155.379
20231122,84016,31216,31221,1095,553.469,Burst,Magnetic,320800,5.4866,5.824,12.81,3.347,3.425,9.201,16.37,16.28,8.947,174,49.281,169.941,-74.209,157.144,-74.209,157.144
20231122,84017,31217,31220,1095,591.444,Burst,Electric,320800,5.4866,5.824,12.81,3.347,3.425,9.201,16.37,16.28,8.947,174,49.281,169.941,-74.209,157.144,-74.209,157.144
20231122,84025,31225,31230,1096,548.739,Burst,Magnetic,320800,5.4866,5.824,12.81,3.347,3.425,9.201,16.37,16.28,8.947,174,49.281,169.941,-74.209,157.144,-74.209,157.144
20231122,84028,31228,31230,1097,548.607,Burst,Magnetic,320800,5.4866,5.824,12.81,3.347,3.425,9.201,16.37,16.28,8.947,174,49.281,169.941,-74.209,157.144,-74.209,157.144
20231122,84036,31236,31241,1098,590.524,Burst,Electric,319400,5.468,5.811,12.95,3.442,3.523,9.327,16.37,16.28,9.101,174.6,49.31,170.238,-74.274,158.04,-74.274,158.04
20231122,84036,31236,31241,1098,594.976,Burst,Magnetic,319400,5.468,5.811,12.95,3.442,3.523,9.327,16.37,16.28,9.101,174.6,49.31,170.238,-74.274,158.04,-74.274,158.04
20231122,134250,49370,49374,1099,607.221,Burst,Magnetic,128600,2.7529,6.309,-47.45,-57.6,-58.81,-51.43,3.487,3.61,242,187.2,-76.798,181.932,51.455,177.768,51.455,177.768
20231122,134250,49370,49374,1099,619.074,Burst,Electric,128600,2.7529,6.309,-47.45,-57.6,-58.81,-51.43,3.487,3.61,242,187.2,-76.798,181.932,51.455,177.768,51.455,177.768
