YMD,startHMS,startSSM(s),stopSSM(s),idnum,dispersionConstant,burstOrSurvey,electricOrMagnetic,altitude(km),radius(RJ),mshell,mlat(deg),lat(deg),jovigraphic_latitude(deg),centrifugal_latitude(deg),mlt(hours),lt(hours),io_phase(deg),longitude(deg),footlat(deg),footlon(deg)
20191226,131846.08,47926.08,47928.67,97,1000.494,Survey,Electric,373374,6.2125,7.5402,23.922,23.335,23.7732,23.4405,23.39,23.1,213.079,111.874,54.178,143.135
20191226,131845.22,47925.22,47928.67,97,579.111,Survey,Magnetic,373383,6.2126,7.5401,23.921,23.335,23.7726,23.4395,23.39,23.1,213.078,111.869,54.179,143.134
20191226,131957.79,47997.79,48001.25,98,568.804,Survey,Electric,371810,6.1912,7.545,24.148,23.429,23.8594,23.6188,23.3801,23.1,213.298,112.694,54.059,143.407
20191226,132034.08,48034.08,48039.26,99,359.225,Survey,Electric,371067,6.1802,7.5481,24.26,23.473,23.9089,23.7056,23.38,23.1,213.361,113.067,53.998,143.547
20191226,132135.42,48095.42,48098.88,100,345.407,Survey,Electric,369795,6.1624,7.5531,24.441,23.543,23.9833,23.8529,23.38,23.1,213.524,113.671,53.901,143.775
20191226,132235.9,48155.9,48160.22,101,425.056,Survey,Electric,368539,6.1444,7.5582,24.631,23.621,24.0607,24.0052,23.38,23.1,213.727,114.281,53.804,144.005
20201230,224541.76,81941.76,81947.81,103,658.879,Survey,Magnetic,85494,2.1447,6.0442,-52.226,-62.328,-63.7356,-56.2581,8.0146,8.21,176.222,185.096,-76.26,180.665
20201230,224806.91,82086.91,82093.82,104,644.919,Survey,Electric,89774,2.2034,6.6562,-53.475,-63.64,-64.9646,-57.4846,7.9539,8.11,178.138,188.107,-77.441,184.377
20201230,224807.78,82087.78,82094.69,104,538.093,Survey,Magnetic,89800,2.2037,6.6601,-53.482,-63.647,-64.9718,-57.4918,7.9535,8.11,178.15,188.125,-77.447,184.4
20200217,161257.02,58377.02,58383.94,105,698.687,Survey,Magnetic,149787,3.0628,5.7819,44.421,44.952,46.1723,45.7016,21.5999,22.23,231.302,284.306,69.141,263.092
20200217,161257.02,58377.02,58383.94,105,737.567,Survey,Electric,149787,3.0628,5.7819,44.421,44.952,46.1723,45.7016,21.5999,22.23,231.302,284.306,69.141,263.092
20200217,172657.12,62817.12,62819.71,106,498.093,Survey,Magnetic,28709,1.3429,6.4739,64.765,71.421,73.0093,67.8698,16.3861,15.06,349.381,76.598,74.611,105.762
20200217,172905.86,62945.86,62951.04,107,608.177,Survey,Electric,25603,1.3009,6.0904,64.01,69.257,71.0521,66.6558,15.8662,14.49,307.621,86.522,69.544,110.494
20200217,172906.72,62946.72,62950.18,107,504.995,Survey,Magnetic,25603,1.3009,6.0904,64.01,69.257,71.0521,66.6558,15.8662,14.49,307.621,86.522,69.544,110.494
20200217,172930.05,62970.05,62976.1,108,1311.282,Survey,Magnetic,25028,1.2932,6.0071,63.804,68.781,70.6212,66.3521,15.7677,14.39,161.388,88.245,68.664,110.955
20200217,172954.24,62994.24,62996.83,109,487.559,Survey,Electric,24504,1.2862,5.9311,63.617,68.346,70.2281,66.0751,15.6779,14.3,28.012,89.817,67.861,111.375
20200217,172954.24,62994.24,62996.83,109,507.774,Survey,Magnetic,24504,1.2862,5.9311,63.617,68.346,70.2281,66.0751,15.6779,14.3,28.012,89.817,67.861,111.375
20200217,161226.78,58346.78,58350.24,110,626.32,Survey,Electric,150640,3.0749,5.7888,44.347,44.803,46.0125,45.595,21.6105,22.24,231.143,283.88,69.096,262.506
20200217,161226.78,58346.78,58352.83,110,697.914,Survey,Magnetic,150605,3.0744,5.7885,44.35,44.809,46.019,45.5994,21.6101,22.24,231.149,283.897,69.098,262.529
20200217,161506.62,58506.62,58512.67,111,650.015,Survey,Electric,146343,3.0138,5.7552,44.734,45.587,46.8182,46.1438,21.5668,22.21,231.948,285.929,69.311,265.475
20200217,161504.9,58504.9,58515.26,111,776.592,Survey,Magnetic,146331,3.0136,5.7552,44.735,45.589,46.8204,46.1453,21.5666,22.21,231.95,285.934,69.312,265.483
20200217,164734.94,60454.94,60459.26,112,764.512,Survey,Electric,92901,2.2524,5.9043,52.108,58.069,59.533,55.435,20.7653,21.54,246.571,315.58,71.997,299.906
20200217,164918.62,60558.62,60562.08,113,487.018,Survey,Electric,90010,2.2111,5.9549,52.675,58.933,60.403,56.1023,20.6964,21.48,247.837,317.607,72.332,301.613
20200217,164916.9,60556.9,60560.35,113,887.643,Survey,Magnetic,90058,2.2118,5.9539,52.666,58.918,60.3883,56.0911,20.6976,21.48,247.817,317.572,72.326,301.584
20200217,164901.34,60541.34,60543.94,114,510.933,Survey,Electric,90506,2.2182,5.9454,52.575,58.782,60.2524,55.9872,20.7082,21.49,247.631,317.253,72.27,301.319
20200217,164858.75,60538.75,60542.21,114,821.656,Survey,Magnetic,90567,2.2191,5.9443,52.563,58.764,60.2341,55.9731,20.7097,21.49,247.606,317.21,72.263,301.283
20200217,164824.19,60504.19,60510.24,115,1706.176,Survey,Electric,91498,2.2324,5.9282,52.38,58.487,59.9513,55.7569,20.7319,21.51,247.163,316.544,72.154,300.733
20200217,164825.92,60505.92,60509.38,115,1418.992,Survey,Magnetic,91486,2.2322,5.9284,52.382,58.49,59.955,55.7597,20.7316,21.51,247.169,316.553,72.156,300.74
20200217,165056.26,60656.26,60658.85,116,871.642,Survey,Electric,87288,2.1722,6.0086,53.236,59.769,61.2388,56.7437,20.6316,21.4,249.067,319.647,72.688,303.236
20200217,165055.39,60655.39,60657.98,116,1361.973,Survey,Magnetic,87313,2.1726,6.0081,53.231,59.761,61.2313,56.7379,20.6322,21.4,249.056,319.628,72.685,303.221
20200217,165259.81,60779.81,60782.4,117,723.907,Survey,Electric,83829,2.1227,6.0847,53.967,60.86,62.3299,57.5777,20.5391,21.31,250.817,322.324,73.202,305.343
20200217,165258.94,60778.94,60782.4,117,736.82,Survey,Magnetic,83841,2.1229,6.0844,53.964,60.856,62.326,57.5747,20.5394,21.31,250.81,322.315,73.2,305.336
20200410,132132.83,48092.83,48100.61,118,415.456,Survey,Electric,29726,1.356,6.7095,64.486,73.197,74.6334,68.7135,14.496,15.44,289.521,336.627,77.669,319.671
20200410,132131.97,48091.97,48098.02,118,1150.935,Survey,Magnetic,29769,1.3566,6.7275,64.515,73.214,74.6492,68.7434,14.5008,15.45,289.375,336.466,77.68,319.474
20200410,132155.3,48115.3,48122.21,119,2122.883,Survey,Electric,29171,1.3484,6.48,64.111,72.973,74.4314,68.3316,14.4335,15.32,291.394,338.684,77.518,322.188
20200410,132157.02,48117.02,48123.07,119,1889.319,Survey,Magnetic,29139,1.348,6.4666,64.089,72.959,74.4195,68.3092,14.4299,15.31,291.504,338.804,77.51,322.335
20220523,031128.610,11488.61,11492.93,122,706.364,Survey,Magnetic,77203,2.0363,6.1277,-51.782,-54.629,-56.3333,-54.1074,5.8176,6.69,244.605,115.71,-66.399,108.578
20220523,031901.340,11941.34,11944.8,123,472.267,Survey,Magnetic,90601,2.219,8.0238,-55.2,-59.299,-60.7571,-58.0635,5.5845,6.55,247.72,122.346,-71.202,113.419
20220523,031949.730,11989.73,11993.18,124,583.37,Survey,Magnetic,92028,2.2385,8.2721,-55.523,-59.75,-61.1845,-58.4345,5.5603,6.54,248.043,123.072,-71.641,113.939
20220523,031305.380,11585.38,11587.97,125,437.581,Survey,Magnetic,80058,2.0751,6.4807,-52.573,-55.691,-57.3379,-55.0212,5.7666,6.66,245.244,117.1,-67.522,109.59
20220523,031335.620,11615.62,11619.94,126,492.354,Survey,Magnetic,80981,2.0877,6.6005,-52.822,-56.023,-57.6541,-55.3063,5.7505,6.65,245.452,117.567,-67.873,109.921
20220523,031423.140,11663.14,11665.73,127,465.776,Survey,Magnetic,82365,2.1066,6.7837,-53.187,-56.521,-58.1243,-55.7258,5.7264,6.64,245.763,118.267,-68.391,110.418
20220523,031629.280,11789.28,11792.74,128,794.658,Survey,Magnetic,86115,2.1577,7.3129,-54.137,-57.82,-59.3546,-56.8236,5.661,6.6,246.607,120.065,-69.727,111.778
20220523,031728.030,11848.03,11853.22,129,509.315,Survey,Magnetic,87873,2.1817,7.5809,-54.564,-58.411,-59.9158,-57.3201,5.6307,6.58,247.055,120.959,-70.322,112.422
20220523,031734.940,11854.94,11860.99,130,325.197,Survey,Magnetic,88090,2.1847,7.6146,-54.616,-58.483,-59.9843,-57.38,5.627,6.58,247.116,121.069,-70.393,112.501
20220523,031827.650,11907.65,11911.97,131,569.246,Survey,Magnetic,89619,2.2056,7.8611,-54.974,-58.983,-60.4583,-57.7985,5.6011,6.56,247.499,121.847,-70.89,113.06
20220523,031843.200,11923.2,11929.25,132,560.652,Survey,Magnetic,90104,2.2122,7.941,-55.086,-59.139,-60.606,-57.9298,5.5929,6.56,247.608,122.093,-71.044,113.237
20210902,234250.11,85370.11,85375.3,133,697.765,Survey,Magnetic,85255,2.1428,5.9541,-51.86,-60.758,-62.2219,-55.818,6.8654,7.37,194.327,162.466,-74.06,154.309
20210902,234258.75,85378.75,85382.21,134,472.825,Survey,Magnetic,85484,2.146,5.9818,-51.924,-60.835,-62.2942,-55.884,6.8618,7.37,194.406,162.609,-74.133,154.424
20210902,234305.66,85385.66,85391.71,135,689.872,Survey,Magnetic,85726,2.1493,6.0121,-51.989,-60.913,-62.3667,-55.9524,6.8581,7.36,194.501,162.759,-74.208,154.549
20210902,234322.94,85402.94,85408.13,136,620.832,Survey,Magnetic,86223,2.1561,6.0745,-52.124,-61.073,-62.5156,-56.0928,6.8505,7.35,194.698,163.068,-74.363,154.805
20210902,234405.28,85445.28,85448.74,137,806.453,Survey,Magnetic,87446,2.1728,6.229,-52.455,-61.465,-62.8819,-56.4361,6.8318,7.33,195.17,163.829,-74.74,155.437
20210902,234445.89,85485.89,85491.07,138,1389.903,Survey,Magnetic,88662,2.1895,6.3886,-52.78,-61.852,-63.2482,-56.7678,6.8132,7.31,195.585,164.589,-75.109,156.083
20210902,234712.77,85632.77,85638.82,139,711.481,Survey,Magnetic,92983,2.2487,6.9968,-53.893,-63.174,-64.4864,-57.9085,6.7492,7.23,197.184,167.39,-76.361,158.474
20200725,070232.350,25352.35,25358.4,140,612.433,Burst,Electric,62719,1.8337,6.09,-57.286,-54.48,-56.3704,-56.4665,10.1482,9.17,290.872,309.407,-66.937,313.769
20200725,070232.350,25352.35,25358.4,140,611.238,Burst,Magnetic,62719,1.8337,6.09,-57.286,-54.48,-56.3704,-56.4665,10.1482,9.17,290.872,309.407,-66.937,313.769
20200725,070439.360,25479.36,25483.68,141,558.374,Burst,Electric,66452,1.8843,7.0408,-59.257,-56.065,-57.8675,-58.3251,10.1162,9.08,292.554,312.03,-68.171,316.547
20200725,070439.360,25479.36,25483.68,141,598.855,Burst,Magnetic,66452,1.8843,7.0408,-59.257,-56.065,-57.8675,-58.3251,10.1162,9.08,292.554,312.03,-68.171,316.547
20200725,070502.690,25502.69,25511.33,142,1707.437,Burst,Electric,67207,1.8946,7.2582,-59.644,-56.373,-58.1583,-58.6881,10.1077,9.06,292.893,312.552,-68.41,317.114
20200725,070502.690,25502.69,25513.06,142,5185.449,Burst,Magnetic,67232,1.8949,7.2662,-59.657,-56.383,-58.1679,-58.7003,10.1074,9.06,292.905,312.571,-68.417,317.133
20200725,070513.060,25513.06,25517.38,143,531.05,Burst,Electric,67449,1.8979,7.3345,-59.766,-56.47,-58.25,-58.8031,10.1049,9.06,293.003,312.73,-68.484,317.297
20200725,070513.060,25513.06,25515.65,143,945.367,Burst,Magnetic,67423,1.8975,7.3265,-59.753,-56.46,-58.2403,-58.791,10.1052,9.06,292.991,312.711,-68.476,317.278
20200725,070238.400,25358.4,25367.04,144,1299.253,Burst,Electric,62937,1.8367,6.1392,-57.404,-54.575,-56.4598,-56.5779,10.1458,9.17,290.97,309.554,-67.012,313.929
20200725,070238.400,25358.4,25365.31,144,1269.295,Burst,Magnetic,62912,1.8363,6.1334,-57.39,-54.564,-56.4492,-56.5648,10.146,9.17,290.958,309.537,-67.003,313.91
20200725,070259.140,25379.14,25390.37,145,1915.168,Burst,Electric,63590,1.8455,6.2902,-57.754,-54.86,-56.7271,-56.9105,10.1392,9.15,291.263,310.003,-67.236,314.411
20200725,070258.270,25378.27,25390.37,145,1720.85,Burst,Magnetic,63577,1.8453,6.287,-57.748,-54.855,-56.7218,-56.9041,10.1393,9.15,291.258,309.994,-67.231,314.401
20200725,070318.140,25398.14,25405.92,146,1145.646,Burst,Electric,64100,1.8524,6.418,-58.025,-55.079,-56.9344,-57.1668,10.1363,9.14,291.494,310.377,-67.406,314.791
20200725,070323.330,25403.33,25416.29,147,2706.457,Burst,Electric,64329,1.8555,6.4756,-58.147,-55.178,-57.0277,-57.2822,10.135,9.13,291.597,310.546,-67.482,314.962
20200725,070343.200,25423.2,25429.25,148,645.974,Burst,Electric,64814,1.8621,6.5971,-58.404,-55.386,-57.2247,-57.5257,10.1323,9.12,291.816,310.902,-67.644,315.323
20200725,070342.340,25422.34,25428.38,148,640.241,Burst,Magnetic,64788,1.8618,6.5907,-58.391,-55.375,-57.2143,-57.5128,10.1324,9.12,291.805,310.883,-67.635,315.304
20200725,070408.260,25448.26,25457.76,149,1698.501,Burst,Electric,65606,1.8729,6.8061,-58.819,-55.718,-57.5396,-57.9165,10.1257,9.1,292.173,311.46,-67.902,315.915
20200725,070416.030,25456.03,25458.62,150,980.981,Burst,Electric,65734,1.8746,6.8416,-58.886,-55.771,-57.5892,-57.9783,10.1242,9.1,292.231,311.546,-67.943,316.01
20200725,070428.130,25468.13,25473.31,151,994.71,Burst,Electric,66131,1.88,6.9519,-59.091,-55.934,-57.7433,-58.1703,10.1198,9.09,292.41,311.814,-68.069,316.307
20200725,022615.650,8775.65,8781.7,152,1018.723,Burst,Electric,338095,5.7192,6.4572,18.864,22.928,23.388,21.0131,21.92,22.14,57.333,307.887,71.897,281.323
20200725,022615.650,8775.65,8784.29,152,1060.444,Burst,Magnetic,338067,5.7188,6.4567,18.863,22.93,23.39,21.0133,21.92,22.14,57.337,307.9,71.897,281.341
20200725,023346.660,9226.66,9232.7,153,1012.362,Burst,Electric,328224,5.5806,6.2986,18.752,23.585,24.0645,21.1566,21.91,22.13,58.591,312.597,72.003,287.409
20200725,023346.660,9226.66,9235.3,153,1009.821,Burst,Magnetic,328195,5.5802,6.2982,18.752,23.586,24.0665,21.157,21.91,22.13,58.594,312.61,72.003,287.426
20200725,023410.850,9250.85,9255.17,154,2104.427,Burst,Electric,327718,5.5734,6.2904,18.75,23.62,24.1017,21.1643,21.91,22.13,58.657,312.852,72.007,287.715
20200725,023410.850,9250.85,9256.9,154,1997.117,Burst,Magnetic,327699,5.5731,6.2901,18.75,23.621,24.1031,21.1646,21.91,22.13,58.659,312.862,72.007,287.727
20200725,023514.780,9314.78,9320.83,155,1037.931,Burst,Electric,326285,5.5533,6.2678,18.747,23.717,24.2067,21.1889,21.91,22.12,58.84,313.578,72.018,288.562
20200725,023514.780,9314.78,9321.7,155,1034.005,Burst,Magnetic,326274,5.5532,6.2676,18.747,23.717,24.2074,21.1891,21.91,22.12,58.842,313.582,72.018,288.568
20200725,023519.970,9319.97,9319.97,156,36.769,Burst,Electric,326234,5.5527,6.267,18.747,23.72,24.21,21.19,21.91,22.12,58.847,313.6,72.018,288.591
20200725,023519.970,9319.97,9319.97,156,35.897,Burst,Magnetic,326234,5.5527,6.267,18.747,23.72,24.21,21.19,21.91,22.12,58.847,313.6,72.018,288.591
20200725,023526.880,9326.88,9328.61,157,411.94,Burst,Electric,326053,5.5503,6.2643,18.745,23.732,24.2216,21.1939,21.91,22.12,58.869,313.677,72.019,288.692
20200725,023526.880,9326.88,9330.34,157,452.528,Burst,Magnetic,326032,5.55,6.264,18.745,23.733,24.2229,21.1943,21.91,22.12,58.871,313.686,72.019,288.703
20200725,023539.840,9339.84,9346.75,158,969.168,Burst,Electric,325690,5.5455,6.2588,18.743,23.755,24.2449,21.2016,21.91,22.12,58.913,313.833,72.021,288.894
20200725,023540.700,9340.7,9346.75,158,1087.82,Burst,Magnetic,325680,5.5453,6.2587,18.743,23.756,24.2456,21.2019,21.91,22.12,58.914,313.837,72.022,288.899
20200725,023603.170,9363.17,9374.4,159,2010.016,Burst,Electric,325110,5.5376,6.2499,18.739,23.793,24.2832,21.2129,21.9085,22.12,58.985,314.088,72.025,289.224
20200725,023604.030,9364.03,9372.67,159,2179.33,Burst,Magnetic,325119,5.5377,6.2501,18.739,23.793,24.2825,21.2128,21.9086,22.12,58.984,314.084,72.025,289.219
20200725,023611.810,9371.81,9377.86,160,2588.882,Burst,Electric,324979,5.5357,6.2478,18.738,23.802,24.2923,21.2149,21.9075,22.12,59.002,314.148,72.026,289.303
20200725,023629.090,9389.09,9396.86,161,3131.514,Burst,Electric,324586,5.5301,6.2415,18.735,23.829,24.3195,21.221,21.9045,22.12,59.053,314.33,72.029,289.537
20200725,023629.090,9389.09,9400.32,161,3421.01,Burst,Magnetic,324548,5.5295,6.2409,18.734,23.832,24.3221,21.2216,21.9042,22.12,59.058,314.347,72.029,289.559
20200725,023641.180,9401.18,9404.64,162,1008.798,Burst,Electric,324370,5.527,6.238,18.733,23.844,24.3344,21.2243,21.9028,22.12,59.082,314.429,72.03,289.665
20200725,023641.180,9401.18,9406.37,162,984.391,Burst,Magnetic,324352,5.5267,6.2377,18.733,23.846,24.3357,21.2246,21.9027,22.12,59.084,314.438,72.031,289.676
20200725,022639.840,8799.84,8804.16,163,2051.888,Burst,Electric,337590,5.7121,6.4486,18.856,22.963,23.423,21.017,21.92,22.14,57.399,308.12,71.904,281.645
20200725,023654.140,9414.14,9423.65,164,4756.692,Burst,Electric,324024,5.522,6.2324,18.73,23.868,24.3583,21.2296,21.9002,22.12,59.127,314.589,72.033,289.872
20200725,023654.140,9414.14,9426.24,164,4722.462,Burst,Magnetic,323996,5.5216,6.2319,18.73,23.87,24.3603,21.2301,21.9,22.12,59.131,314.602,72.033,289.888
20200725,023703.650,9423.65,9427.1,165,1891.684,Burst,Electric,323884,5.52,6.2302,18.73,23.878,24.369,21.2327,21.9,22.12,59.145,314.663,72.034,289.955
20200725,023703.650,9423.65,9427.97,165,2093.985,Burst,Magnetic,323874,5.5199,6.2301,18.73,23.879,24.3697,21.2329,21.9,22.12,59.146,314.668,72.034,289.96
20200725,023841.280,9521.28,9527.33,166,999.288,Burst,Electric,321740,5.4893,6.1965,18.723,24.026,24.5265,21.2822,21.9,22.12,59.426,315.743,72.049,291.218
20200725,023841.280,9521.28,9527.33,166,1072.235,Burst,Magnetic,321740,5.4893,6.1965,18.723,24.026,24.5265,21.2822,21.9,22.12,59.426,315.743,72.049,291.218
20200725,023902.880,9542.88,9548.06,167,2187.229,Burst,Electric,321272,5.4827,6.1892,18.72,24.059,24.5591,21.2918,21.9,22.12,59.485,315.955,72.052,291.487
20200725,023903.740,9543.74,9549.79,167,1879.852,Burst,Magnetic,321242,5.4823,6.1887,18.72,24.061,24.5613,21.2923,21.9,22.12,59.489,315.968,72.052,291.503
20200725,023927.940,9567.94,9573.12,168,2497.196,Burst,Electric,320688,5.4749,6.1808,18.72,24.101,24.6009,21.3002,21.9,22.11,59.557,316.205,72.055,291.803
20200725,023927.940,9567.94,9573.12,168,2192.94,Burst,Magnetic,320688,5.4749,6.1808,18.72,24.101,24.6009,21.3002,21.9,22.11,59.557,316.205,72.055,291.803
20200725,023950.400,9590.4,9598.18,169,4027.347,Burst,Electric,320133,5.4675,6.1729,18.72,24.14,24.6405,21.3081,21.9,22.11,59.624,316.443,72.058,292.103
20200725,023950.400,9590.4,9598.18,169,4548.777,Burst,Magnetic,320133,5.4675,6.1729,18.72,24.14,24.6405,21.3081,21.9,22.11,59.624,316.443,72.058,292.103
20200725,024140.990,9700.99,9711.36,170,1122.178,Burst,Electric,317700,5.4326,6.1346,18.72,24.309,24.827,21.3631,21.9,22.11,59.941,317.662,72.074,293.502
20200725,024140.990,9700.99,9708.77,170,1037.573,Burst,Magnetic,317728,5.433,6.135,18.72,24.307,24.8248,21.3624,21.9,22.11,59.937,317.649,72.074,293.486
20200725,024204.320,9724.32,9736.42,171,1973.237,Burst,Electric,317158,5.425,6.1265,18.72,24.347,24.8656,21.3752,21.8983,22.11,60.009,317.904,72.077,293.802
20200725,024205.180,9725.18,9734.69,171,2007.28,Burst,Magnetic,317168,5.4252,6.1267,18.72,24.347,24.8649,21.375,21.8983,22.11,60.008,317.899,72.077,293.797
20200725,024223.330,9743.33,9751.97,172,1110.418,Burst,Electric,316755,5.4196,6.1208,18.72,24.376,24.8915,21.3838,21.8954,22.11,60.058,318.077,72.08,294.015
20200725,024223.330,9743.33,9747.65,172,1035.828,Burst,Magnetic,316805,5.4203,6.1215,18.72,24.372,24.8882,21.3827,21.8958,22.11,60.052,318.055,72.079,293.989
20200725,024227.650,9747.65,9751.97,173,1307.55,Burst,Electric,316704,5.419,6.1201,18.72,24.38,24.8947,21.3849,21.895,22.11,60.064,318.098,72.08,294.042
20200725,024226.780,9746.78,9751.97,173,1110.343,Burst,Magnetic,316715,5.4191,6.1202,18.72,24.379,24.8941,21.3847,21.8951,22.11,60.063,318.094,72.08,294.037
20200725,022728.220,8848.22,8851.68,174,925.404,Burst,Electric,336551,5.6974,6.4315,18.84,23.03,23.4949,21.03,21.92,22.14,57.53,308.649,71.917,282.304
20200725,022728.220,8848.22,8851.68,174,970.474,Burst,Magnetic,336551,5.6974,6.4315,18.84,23.03,23.4949,21.03,21.92,22.14,57.53,308.649,71.917,282.304
20200725,024248.380,9768.38,9775.3,175,2219.023,Burst,Electric,316190,5.4121,6.1127,18.72,24.416,24.9278,21.3959,21.8914,22.11,60.127,318.318,72.083,294.314
20200725,024245.790,9765.79,9776.16,175,2209.267,Burst,Magnetic,316211,5.4124,6.113,18.72,24.415,24.9265,21.3955,21.8915,22.11,60.124,318.31,72.083,294.304
20200725,024251.840,9771.84,9784.8,176,4812.952,Burst,Electric,316039,5.4101,6.1106,18.72,24.427,24.9375,21.3992,21.8903,22.11,60.145,318.383,72.084,294.394
20200725,024250.980,9770.98,9784.8,176,5387.742,Burst,Magnetic,316049,5.4102,6.1107,18.72,24.426,24.9368,21.3989,21.8904,22.11,60.144,318.379,72.084,294.389
20200725,024355.780,9835.78,9841.82,177,1071.619,Burst,Electric,314726,5.3911,6.0894,18.72,24.518,25.038,21.4392,21.89,22.11,60.317,319.086,72.093,295.135
20200725,024355.780,9835.78,9841.82,177,1046.359,Burst,Magnetic,314726,5.3911,6.0894,18.72,24.518,25.038,21.4392,21.89,22.11,60.317,319.086,72.093,295.135
20200725,024618.340,9978.34,9985.25,178,1086.814,Burst,Magnetic,311528,5.3462,6.0417,18.734,24.753,25.2763,21.5145,21.89,22.1,60.722,320.554,72.116,296.867
20200725,024813.250,10093.25,10098.43,179,1097.861,Burst,Electric,308957,5.3103,6.0037,18.753,24.936,25.469,21.5879,21.89,22.1,61.048,321.785,72.137,298.226
20200725,024813.250,10093.25,10099.3,179,1046.318,Burst,Magnetic,308947,5.3102,6.0036,18.753,24.937,25.4698,21.5881,21.89,22.1,61.049,321.79,72.137,298.232
20200725,024911.140,10151.14,10157.18,180,1084.109,Burst,Electric,307670,5.2919,5.9843,18.762,25.034,25.5736,21.6194,21.8876,22.1,61.22,322.442,72.148,298.915
20200725,024911.140,10151.14,10156.32,180,1039.661,Burst,Magnetic,307680,5.2921,5.9844,18.762,25.033,25.5729,21.6192,21.8877,22.1,61.219,322.437,72.148,298.91
20200725,025146.660,10306.66,10310.98,181,529.322,Burst,Electric,304161,5.243,5.9335,18.788,25.291,25.8395,21.7225,21.88,22.09,61.658,324.07,72.183,300.721
20200725,025146.660,10306.66,10310.11,181,522.748,Burst,Magnetic,304171,5.2432,5.9337,18.788,25.291,25.8387,21.7223,21.88,22.09,61.657,324.064,72.183,300.716
20200725,025152.700,10312.7,10312.7,182,69.051,Burst,Electric,304070,5.2418,5.9323,18.789,25.298,25.8466,21.7251,21.88,22.09,61.669,324.115,72.184,300.766
20200725,025212.580,10332.58,10338.62,183,1126.031,Burst,Electric,303562,5.2346,5.9248,18.795,25.336,25.886,21.7404,21.88,22.09,61.737,324.356,72.19,301.031
20200725,025212.580,10332.58,10338.62,183,1135.155,Burst,Magnetic,303562,5.2346,5.9248,18.795,25.336,25.886,21.7404,21.88,22.09,61.737,324.356,72.19,301.031
20200725,025239.360,10359.36,10368,184,2209.247,Burst,Electric,302954,5.2256,5.9154,18.805,25.383,25.9328,21.7591,21.88,22.09,61.821,324.637,72.198,301.355
20200725,025241.090,10361.09,10367.14,184,2287.744,Burst,Magnetic,302944,5.2255,5.9153,18.805,25.384,25.9335,21.7594,21.88,22.09,61.822,324.641,72.198,301.36
20200725,022750.690,8870.69,8880.19,185,1923.78,Burst,Electric,335999,5.6896,6.4226,18.832,23.064,23.5332,21.0385,21.92,22.14,57.598,308.947,71.925,282.653
20200725,022752.420,8872.42,8880.19,185,2158.19,Burst,Magnetic,335980,5.6893,6.4223,18.831,23.065,23.5345,21.0388,21.92,22.14,57.6,308.957,71.925,282.665
20200725,025528.700,10528.7,10538.21,186,1236.482,Burst,Electric,299119,5.1717,5.8598,18.851,25.676,26.2358,21.8879,21.8744,22.08,62.31,326.435,72.248,303.295
